,Year,Tmax,Tmin,Tmean,Sun,Rain,AF,Station
58,1987,15.3,0.8,15.741666666666667,1209.7999999999997,1050.8999999999999,40.0,Stornoway_Airport
59,1988,15.2,2.0,17.058333333333334,1042.6,1295.2,21.0,Stornoway_Airport
60,1989,17.0,1.7,16.908333333333335,1211.1999999999998,1478.7,18.0,Stornoway_Airport
61,1990,16.7,2.0,17.275,1180.0000000000002,1543.5,19.0,Stornoway_Airport
62,1991,17.3,1.1,17.166666666666668,1122.2,1072.8,16.0,Stornoway_Airport
63,1992,15.9,2.2,16.966666666666665,1102.1999999999998,1447.1999999999998,16.0,Stornoway_Airport
64,1993,14.6,1.5,16.150000000000002,1013.3,1118.1000000000001,23.0,Stornoway_Airport
65,1994,16.4,1.8,16.416666666666668,1297.8999999999999,1287.8000000000002,21.0,Stornoway_Airport
66,1995,17.9,0.9,16.625,1288.8999999999999,1232.8,43.0,Stornoway_Airport
67,1996,16.0,1.1,16.491666666666667,1193.7,1099.5,37.0,Stornoway_Airport
68,1997,18.7,2.0,18.433333333333334,1313.6,1170.8000000000002,13.0,Stornoway_Airport
69,1998,15.7,3.2,17.325,1242.3,1380.3999999999999,25.0,Stornoway_Airport
70,1999,16.4,1.3,17.333333333333332,1297.5,1547.0,25.0,Stornoway_Airport
71,2000,16.5,2.3,17.34166666666667,1338.0,1377.5999999999997,17.0,Stornoway_Airport
72,2001,16.8,1.0,16.95,1361.9,978.1,29.0,Stornoway_Airport
73,2002,16.4,1.9,18.425,1174.4000000000003,1091.3999999999999,16.0,Stornoway_Airport
74,2003,17.8,2.3,18.418181818181814,1007.1,912.8000000000001,25.0,Stornoway_Airport
75,2004,17.3,1.6,18.054545454545455,890.6000000000001,1157.0,22.0,Stornoway_Airport
76,2005,16.2,2.1,18.025000000000002,997.9,1273.8,12.0,Stornoway_Airport
77,2006,18.2,2.0,19.008333333333333,998.6000000000001,1256.8999999999999,13.0,Stornoway_Airport
78,2007,15.9,3.4,19.12727272727273,1120.0,1104.8,9.0,Stornoway_Airport
79,2008,17.0,2.0,17.491666666666667,1240.1,1229.1999999999998,22.0,Stornoway_Airport
80,2009,17.2,1.9,18.60909090909091,1061.6,1287.0,19.0,Stornoway_Airport
81,2010,16.1,-0.7,16.200000000000003,1071.5,923.6,51.0,Stornoway_Airport
82,2011,16.0,1.8,18.35,1072.4,1289.6,24.0,Stornoway_Airport
83,2012,16.7,1.8,17.041666666666668,1203.0,1103.8,21.0,Stornoway_Airport
84,2013,18.1,1.5,17.125,1226.8000000000002,1188.7,32.0,Stornoway_Airport
85,2014,18.2,2.2,19.041666666666668,1207.7,1302.0000000000002,5.0,Stornoway_Airport
86,2015,15.8,1.8,17.066666666666666,1112.8,1498.0,16.0,Stornoway_Airport
87,2016,16.6,1.0,17.89166666666667,1189.6,1199.8,23.0,Stornoway_Airport
88,2017,16.6,2.3,18.383333333333333,1157.4,1237.0000000000002,16.0,Stornoway_Airport
89,2018,17.3,0.8,17.599999999999998,1253.6000000000001,1161.8,29.0,Stornoway_Airport
90,2019,17.6,1.6,18.308333333333337,1064.3,1267.2,27.0,Stornoway_Airport
91,2020,16.6,1.9,17.933333333333334,1132.0,1453.0000000000002,17.0,Stornoway_Airport
92,2021,16.8,0.4,17.766666666666666,1034.1,1222.2,32.0,Stornoway_Airport
