,Year,Tmax,Tmin,Tmean,Sun,Rain,AF,Station
66,1956,18.2,-3.1,15.941666666666665,1283.3,628.3,71.0,Durham
67,1957,19.3,0.2,17.941666666666666,1301.0,550.1999999999999,41.0,Durham
68,1958,19.1,-0.8,16.383333333333333,1185.4,664.8000000000001,69.0,Durham
69,1959,21.7,-2.2,18.95,1439.1,439.80000000000007,48.0,Durham
70,1960,20.1,-0.2,17.40833333333333,1281.1,783.3000000000001,44.0,Durham
71,1961,19.2,-1.8,17.833333333333332,1235.5,709.8000000000001,43.0,Durham
72,1962,17.5,-2.2,15.583333333333334,1409.7,575.4,70.0,Durham
73,1963,18.6,-3.9,15.533333333333333,1284.1000000000001,672.5999999999999,77.0,Durham
74,1964,19.2,-1.3,17.03333333333333,1300.6,517.1999999999999,67.0,Durham
75,1965,18.3,-0.5,15.691666666666665,1167.7,814.6,70.0,Durham
76,1966,18.7,-0.8,16.616666666666667,1123.8999999999999,765.0,55.0,Durham
77,1967,19.3,0.2,17.233333333333334,1370.3999999999999,719.1999999999999,48.0,Durham
78,1968,18.6,-2.0,16.641666666666662,1160.4999999999998,743.2,74.0,Durham
79,1969,20.4,-2.6,16.583333333333332,1255.8999999999999,758.5000000000001,78.0,Durham
80,1970,20.3,-1.2,17.499999999999996,1556.3000000000002,562.9000000000001,62.0,Durham
81,1971,20.7,1.2,18.158333333333335,1378.4,541.1,51.0,Durham
82,1972,19.0,1.0,16.775000000000002,1141.8000000000002,551.3,37.0,Durham
83,1973,19.2,0.5,17.425,1340.1,503.40000000000003,55.0,Durham
84,1974,18.5,1.6,16.975,1244.0,589.0000000000001,32.0,Durham
85,1975,22.8,0.7,17.849999999999998,1404.7,546.2,50.0,Durham
86,1976,22.1,-0.5,17.741666666666664,1327.6000000000004,682.8,54.0,Durham
87,1977,18.8,-0.8,16.816666666666666,1231.8,594.1999999999999,42.0,Durham
88,1978,17.8,-2.0,16.883333333333336,1163.6000000000001,747.9,64.0,Durham
89,1979,19.6,-3.5,15.966666666666667,1255.6,783.1,74.0,Durham
90,1980,18.9,-0.1,17.23333333333333,1253.8,808.7,51.0,Durham
91,1981,20.3,-3.3,16.916666666666664,1399.7,693.3,72.0,Durham
92,1982,19.3,-2.1,17.799999999999997,1418.3,585.1,51.0,Durham
93,1983,22.9,-1.2,18.100000000000005,1378.0999999999997,675.4,48.0,Durham
94,1984,21.2,-0.5,17.675,1409.7999999999997,615.4,54.0,Durham
95,1985,19.0,-1.5,16.158333333333335,1279.2,645.9000000000001,82.0,Durham
96,1986,19.2,-3.0,16.041666666666668,1467.9999999999998,709.3000000000001,56.0,Durham
97,1987,19.0,-1.5,16.708333333333336,1225.4000000000003,729.9000000000001,57.0,Durham
98,1988,19.3,1.3,18.333333333333332,1546.3,642.7,37.0,Durham
99,1989,22.5,0.5,19.18333333333333,1655.5000000000002,415.90000000000003,41.0,Durham
100,1990,22.3,1.6,19.525,1548.8999999999999,597.5999999999999,29.0,Durham
101,1991,21.3,-0.9,17.299999999999997,1377.0,532.8,71.0,Durham
102,1992,19.7,0.0,17.883333333333333,1443.0,640.8000000000001,58.0,Durham
103,1993,18.6,0.7,16.95,1240.6,749.7,59.0,Durham
104,1994,21.3,-1.3,17.575,1463.8,611.6,45.0,Durham
105,1995,23.1,-0.9,18.583333333333332,1631.9,605.5,64.0,Durham
106,1996,20.7,-0.7,16.63333333333333,1344.8000000000002,520.2,70.0,Durham
107,1997,22.0,-0.3,19.074999999999996,1469.6000000000001,641.6,43.0,Durham
108,1998,18.7,1.4,18.724999999999998,1259.2,817.9999999999999,38.0,Durham
