,Year,Tmax,Tmin,Tmean,Sun,Rain,AF,Station
79,2009,19.0,2.4,21.075,1493.6999999999998,871.3000000000001,21.0,Valley
80,2010,18.3,-0.9,19.025,1757.4999999999995,736.2,50.0,Valley
81,2011,18.2,2.0,22.058333333333334,1560.3999999999999,760.5999999999999,14.0,Valley
82,2012,19.0,3.9,20.69166666666667,1377.4,1021.7,17.0,Valley
83,2013,21.6,1.1,20.658333333333335,1619.0,844.0,37.0,Valley
84,2014,20.3,4.9,22.88333333333333,1651.6000000000001,943.0,2.0,Valley
85,2015,18.3,2.9,21.158333333333335,1695.5,974.0,12.0,Valley
86,2016,19.1,3.7,21.833333333333332,1535.8,858.4000000000001,12.0,Valley
87,2017,18.8,4.2,22.3,1359.3,871.0,11.0,Valley
88,2018,21.0,1.6,21.558333333333334,1666.5999999999997,873.1999999999998,24.0,Valley
89,2019,19.5,4.4,22.03333333333333,1487.3000000000002,832.0,8.0,Valley
90,2020,19.2,4.3,22.233333333333338,1568.1999999999998,944.2,4.0,Valley
91,2021,19.1,2.3,20.61818181818182,1330.6,879.4000000000001,24.0,Valley
